pressure,temperature,nitrogen,oxygen
325.0,-162,-5409.385009114811,-5484.997117212952
325.0,-161,-5380.401936345119,-5455.126806126033
325.0,-160,-5351.448663454556,-5425.290209389265
337.5,-183,-6040.872864827973,-6130.241397111561
337.5,-182,-6010.226721056989,-6099.017874112907
337.5,-181,-5979.696124038513,-6067.895949437157
337.5,-180,-5949.274228542121,-6036.870021261474
337.5,-179,-5918.846070428065,-6005.943714396174
337.5,-178,-5888.626750184302,-5975.096389735268
337.5,-177,-5858.397834804277,-5944.343835390942
337.5,-176,-5828.358974062827,-5913.656980045094
337.5,-175,-5798.30831899422,-5883.061025187906
337.5,-174,-5768.25368209154,-5852.559778611035
337.5,-173,-5738.3709574791055,-5822.110264873565
337.5,-172,-5708.48432078588,-5791.75410587053
337.5,-171,-5678.677790041333,-5761.467030249719
337.5,-170,-5648.947475364896,-5731.24586638392
337.5,-169,-5619.490853991143,-5700.983233780329
337.5,-168,-5590.151871043567,-5670.737704012701
337.5,-167,-5560.858355170318,-5640.540612689417
337.5,-166,-5531.608039279496,-5610.389832742145
337.5,-165,-5502.398785617423,-5580.283355250126
337.5,-164,-5473.228576150261,-5550.219280895792
337.5,-163,-5444.095503828706,-5520.195812182832
337.5,-162,-5414.997764639526,-5490.211246335962
337.5,-161,-5385.933650359783,-5460.2639688114905
337.5,-160,-5356.90154194004,-5430.352447356316
350.0,-182,-6018.524174673262,-6106.422856381855
350.0,-181,-5987.808837244461,-6075.146746932495
350.0,-180,-5957.2103402804,-6043.973134852184
350.0,-179,-5926.60768525436,-6012.904553882334
350.0,-178,-5896.226569943366,-5981.921376812355
350.0,-177,-5865.943074467646,-5951.024994362176
350.0,-176,-5835.649616772121,-5920.225516006134
350.0,-175,-5805.45111216784,-5889.508535476694
350.0,-174,-5775.342540339682,-5858.869964860148
350.0,-173,-5745.319215033435,-5828.305981921391
350.0,-172,-5715.292169898006,-5797.8387509228905
350.0,-171,-5685.350539405785,-5767.44482034088
350.0,-170,-5655.490157453595,-5737.1208003768625
350.0,-169,-5625.777786167022,-5706.8281576246545
350.0,-168,-5596.3372534723685,-5676.487052126053
350.0,-167,-5566.945389904472,-5646.197300579215
350.0,-166,-5537.59976533881,-5615.956632837878
350.0,-165,-5508.29809052719,-5585.7629066766285
350.0,-164,-5479.038206441017,-5555.614098396176
350.0,-163,-5449.818074610155,-5525.508294280293
350.0,-162,-5420.635768346968,-5495.443682812735
350.0,-161,-5391.489464759272,-5465.4185475739205
350.0,-160,-5362.377437467991,-5435.431260746893
362.5,-182,-6026.912198134041,-6113.886581882789
362.5,-181,-5996.006626160319,-6082.452394518319
362.5,-180,-5965.226475122026,-6051.127516813453
362.5,-179,-5934.444572441659,-6019.913280424699
362.5,-178,-5903.897362216566,-5988.79120258743
362.5,-177,-5873.454687178882,-5957.761460754035
362.5,-176,-5843.003473197088,-5926.833380622444
362.5,-175,-5812.6536040188985,-5895.992875378128
362.5,-174,-5782.399671112781,-5865.235557029494
362.5,-173,-5752.236632281201,-5834.557327656166
362.5,-172,-5722.1597793665005,-5803.954354382936
362.5,-171,-5692.079897840463,-5773.451317554199
362.5,-170,-5662.0864758492335,-5743.022322709388
362.5,-169,-5632.175322604496,-5712.663965073742
362.5,-168,-5602.557017579803,-5682.2616999112115
362.5,-167,-5573.065103175317,-5651.877969692541
362.5,-166,-5543.622573261229,-5621.546178214907
362.5,-165,-5514.226978767185,-5591.26404360175
362.5,-164,-5484.876012132531,-5561.0294120136605
362.5,-163,-5455.567496631034,-5530.840248280171
362.5,-162,-5426.299376690413,-5500.6946273778785
362.5,-161,-5397.069709096709,-5470.5907266640825
362.5,-160,-5367.8766549874545,-5440.526818786504
375.0,-182,-6035.254765459444,-6121.41060703901
375.0,-181,-6004.1577669495055,-6089.816565282545
375.0,-180,-5973.195105514878,-6058.33890159648
375.0,-179,-5942.358633498709,-6026.97103780969
375.0,-178,-5911.640858281408,-5995.706904031667
375.0,-177,-5881.03487352218,-5964.5408871638465
375.0,-176,-5850.421990067514,-5933.481430878808
375.0,-175,-5819.917121860399,-5902.514825748224
375.0,-174,-5789.514446784565,-5871.636365634516
375.0,-173,-5759.208544142927,-5840.841660853779
375.0,-172,-5728.994358616761,-5810.126610382128
375.0,-171,-5698.867168201673,-5779.48737707203
375.0,-170,-5668.737660142344,-5748.951236569159
375.0,-169,-5638.695532900737,-5718.489778567925
375.0,-168,-5608.811762857141,-5688.061995965128
375.0,-167,-5579.218045321846,-5657.582938241353
375.0,-166,-5549.676968860571,-5627.15875962161
375.0,-165,-5520.185915752976,-5596.787031915809
375.0,-164,-5490.742421930396,-5566.4654651085
375.0,-163,-5461.34416518954,-5536.191897096376
375.0,-162,-5431.988954523362,-5505.964284367128
375.0,-161,-5402.674720443435,-5475.780693517175
375.0,-160,-5373.399506184455,-5445.639293518661
387.5,-181,-6012.526617622631,-6097.23507524023
387.5,-180,-5981.371714972324,-6065.598665648392
387.5,-179,-5950.351836092288,-6034.079008898744
387.5,-178,-5919.458846908078,-6002.669552049119
387.5,-177,-5888.685263445078,-5971.36424528104
387.5,-176,-5857.906658236158,-5940.170549651653
387.5,-175,-5827.243031962963,-5909.07519018302
387.5,-174,-5796.795980990154,-5878.054089360748
387.5,-173,-5766.339312218018,-5847.137758010986
387.5,-172,-5735.881555894028,-5816.330387512499
387.5,-171,-5705.61941607821,-5785.58123644445
387.5,-170,-5675.355923700854,-5754.939373383382
387.5,-169,-5645.268911695089,-5724.341710612984
387.5,-168,-5615.181050965893,-5693.850286407691
387.5,-167,-5585.404782196645,-5663.312531388817
387.5,-166,-5555.763471721011,-5632.794673917453
387.5,-165,-5526.175379142529,-5602.332142887747
387.5,-164,-5496.637875440631,-5571.922505779955
387.5,-163,-5467.148485303439,-5541.563467822355
387.5,-162,-5437.704875377903,-5511.25286180568
387.5,-161,-5408.304843630078,-5480.988638827941
387.5,-160,-5378.9463096911095,-5450.768859868788
400.0,-181,-6020.987649593466,-6104.7127152463
400.0,-180,-5989.634765679295,-6072.913547881011
400.0,-179,-5958.426216956968,-6041.238417400105
400.0,-178,-5927.3531767419545,-6009.680252939625
400.0,-177,-5896.407538963552,-5978.2325375665005
400.0,-176,-5865.459014314753,-5946.901646726033
400.0,-175,-5834.632740927672,-5915.674795875071
400.0,-174,-5804.034782785806,-5884.527966637374
400.0,-173,-5773.4284662748305,-5853.490390614322
400.0,-172,-5742.925722359441,-5822.541829512425
400.0,-171,-5712.4224590578215,-5791.705199941697
400.0,-170,-5682.115431337193,-5760.924554047249
400.0,-169,-5651.8077528244185,-5730.254268150806
400.0,-168,-5621.593319784015,-5699.663193298154
400.0,-167,-5591.625895782263,-5669.067081458393
400.0,-166,-5561.882615725211,-5638.45422424958
400.0,-165,-5532.195859289655,-5607.899653314529
400.0,-164,-5502.56282355978,-5577.400786992778
400.0,-163,-5472.980872046287,-5546.955191838325
400.0,-162,-5443.447521754991,-5516.560571499188
400.0,-161,-5413.960431497612,-5486.214756627959
400.0,-160,-5384.517391303113,-5455.9156957099
412.5,-180,-5997.986591040133,-6080.284954718334
412.5,-179,-5966.583884961119,-6048.450529739677
412.5,-178,-5935.325758805626,-6016.740149938498
412.5,-177,-5904.070823376197,-5985.156270869665
412.5,-176,-5873.0806423803615,-5953.675659859902
412.5,-175,-5842.08769711352,-5922.314494507565
412.5,-174,-5811.335184078535,-5891.039395470134
412.5,-173,-5780.575755415779,-5859.878146040352
412.5,-172,-5749.926127096588,-5828.810805190547
412.5,-171,-5719.380497648353,-5797.83270746575
412.5,-170,-5688.834931576374,-5766.969481852541
412.5,-169,-5658.485958495545,-5736.159834794119
412.5,-168,-5628.137057606882,-5705.463595542895
412.5,-167,-5597.881984839288,-5674.846928150756
412.5,-166,-5568.034949608674,-5644.137720235794
412.5,-165,-5538.247859719191,-5613.489845675641
412.5,-164,-5508.517728883056,-5582.900566707897
412.5,-163,-5478.841750898672,-5552.367304921915
412.5,-162,-5449.217285427311,-5521.88762912752
412.5,-161,-5419.641845158929,-5491.459244365183
412.5,-160,-5390.113084206029,-5461.079981930141
425.0,-180,-6006.276867965145,-6087.715628146754
425.0,-179,-5974.679255080884,-6055.720445993078
425.0,-178,-5943.235634394281,-6023.856639391554
425.0,-177,-5911.936510827328,-5992.116659375817
425.0,-176,-5880.773175755387,-5960.493555898296
425.0,-175,-5849.609392122018,-5928.995163187908
425.0,-174,-5818.698547394695,-5897.589173672261
425.0,-173,-5787.782429150173,-5866.301750849984
425.0,-172,-5756.982592211256,-5835.113308832528
425.0,-171,-5726.292832109452,-5804.018875794543
425.0,-170,-5695.707371626837,-5773.013813323723
425.0,-169,-5665.122574328616,-5742.126536539425
425.0,-168,-5634.641786056852,-5711.326917928444
425.0,-167,-5604.34719785746,-5680.570442657151
425.0,-166,-5574.22103754194,-5649.845478154126
425.0,-165,-5544.331897625205,-5619.103008293012
425.0,-164,-5514.503066131595,-5588.422108017454
425.0,-163,-5484.731558115354,-5557.800047362339
425.0,-162,-5455.0145677553255,-5527.234254341414
425.0,-161,-5425.349454271452,-5496.722302985802
425.0,-160,-5395.733729210844,-5466.261902502171
437.5,-180,-6014.80740139472,-6095.2032304595205
437.5,-179,-5983.0041009736415,-6063.040763929879
437.5,-178,-5951.36485549192,-6031.017430592573
437.5,-177,-5919.879390083557,-5999.125108236099
437.5,-176,-5888.538298865585,-5967.356331940216
437.5,-175,-5857.1993623416265,-5935.717705422915
437.5,-174,-5826.126274302427,-5904.178122090343
437.5,-173,-5795.049771414244,-5872.761951826353
437.5,-172,-5764.096296172718,-5841.450021048386
437.5,-171,-5733.259216647037,-5810.237034432885
437.5,-170,-5702.532365180346,-5779.118057435425
437.5,-169,-5671.909996000915,-5748.088484113245
437.5,-168,-5641.288909272848,-5717.179586059554
437.5,-167,-5610.772174082963,-5686.358504475534
437.5,-166,-5580.441459742339,-5655.577821139343
437.5,-165,-5550.448504393625,-5624.739435496483
437.5,-164,-5520.519322599893,-5593.965679284336
437.5,-163,-5490.65074110914,-5563.25366407822
437.5,-162,-5460.839780017284,-5532.600670862052
437.5,-161,-5431.083637321342,-5502.004137018517
437.5,-160,-5401.379674999169,-5471.461644554564
450.0,-179,-5991.418964070118,-6070.417780716299
450.0,-178,-5959.578397324614,-6038.231005894555
450.0,-177,-5927.90137782923,-6006.182756301615
450.0,-176,-5896.377749180018,-5974.265016561233
450.0,-175,-5864.859190555209,-5942.483052137702
450.0,-174,-5833.6198067223395,-5910.807085448222
450.0,-173,-5802.379101663907,-5879.259516684064
450.0,-172,-5771.268448809023,-5847.821640850792
450.0,-171,-5740.2807627068305,-5816.487820957673
450.0,-170,-5709.409462185684,-5785.2528102236865
450.0,-169,-5678.648423530516,-5754.111716697866
450.0,-168,-5647.889858494196,-5723.095527970876
450.0,-167,-5617.337378009744,-5692.131770750702
450.0,-166,-5586.7874055021275,-5661.291460830889
450.0,-165,-5556.598226150739,-5630.399427795058
450.0,-164,-5526.566998624625,-5599.531554286413
450.0,-163,-5496.599758852462,-5568.728404739184
450.0,-162,-5466.693343753937,-5537.98710658372
450.0,-161,-5436.844781919963,-5507.304954661276
450.0,-160,-5407.051278378683,-5476.679398445146
462.5,-179,-5999.761309743581,-6077.85434137998
462.5,-178,-5967.878454431498,-6045.498673642974
462.5,-177,-5935.849991016643,-6013.297496190011
462.5,-176,-5904.143898775853,-5981.229927229888
462.5,-175,-5872.590507613309,-5949.292162740723
462.5,-174,-5841.180628286832,-5917.476933226272
462.5,-173,-5809.771776004234,-5885.795234806326
462.5,-172,-5778.500292248552,-5854.228886275706
462.5,-171,-5747.35861028656,-5822.771889695402
462.5,-170,-5716.3397108985855,-5791.418668993091
462.5,-169,-5685.437070679664,-5760.164031078431
462.5,-168,-5654.644616340176,-5729.003131381273
462.5,-167,-5623.8552229596735,-5697.969928509692
462.5,-166,-5593.175745506842,-5667.028763793912
462.5,-165,-5562.781624339145,-5636.083292054214
462.5,-164,-5532.646608076112,-5605.120012365598
462.5,-163,-5502.579082297672,-5574.224523891397
462.5,-162,-5472.575691128702,-5543.393793679646
462.5,-161,-5442.633285113187,-5512.624967870612
462.5,-160,-5412.748904549271,-5481.915357836456
475.0,-179,-6008.357432121601,-6085.347799671989
475.0,-178,-5976.101625037037,-6052.824596389567
475.0,-177,-5944.030332943729,-6020.455925665456
475.0,-176,-5912.13172233929,-5988.232556052762
475.0,-175,-5880.394994176885,-5956.146026237398
475.0,-174,-5848.666195703204,-5924.203099756969
475.0,-173,-5817.229188357008,-5892.369918011153
475.0,-172,-5785.793101890062,-5860.6724950258385
475.0,-171,-5754.493928744431,-5829.089912264998
475.0,-170,-5723.32418556146,-5797.616246297273
475.0,-169,-5692.2769261662315,-5766.2459868951855
475.0,-168,-5661.345691237895,-5734.97399925326
475.0,-167,-5630.418768263798,-5703.833925202048
475.0,-166,-5599.70690871169,-5672.7474530230775
475.0,-165,-5568.999276322854,-5641.791341679454
475.0,-164,-5538.75867887373,-5610.731338581983
475.0,-163,-5508.589194817107,-5579.742281087154
475.0,-162,-5478.487265304228,-5548.820968711065
475.0,-161,-5448.449553704262,-5517.964392453551
475.0,-160,-5418.472927380429,-5487.169719773318
487.5,-178,-5984.575536869158,-6060.203196122527
487.5,-177,-5952.29587575973,-6027.667126570766
487.5,-176,-5920.199368803869,-5995.284303161322
487.5,-175,-5888.274382533092,-5963.045662395023
487.5,-174,-5856.360764865621,-5930.956482520234
487.5,-173,-5824.752771668011,-5898.984401348011
487.5,-172,-5793.148187402182,-5867.1532251379085
487.5,-171,-5761.68791762931,-5835.442578139246
487.5,-170,-5730.363987095051,-5803.846170413524
487.5,-169,-5699.169002352158,-5772.358157676336
487.5,-168,-5668.096096350807,-5740.973099889882
487.5,-167,-5637.138879514329,-5709.685924604089
487.5,-166,-5606.186524378317,-5678.533355435595
487.5,-165,-5575.349452125001,-5647.476867572267
487.5,-164,-5544.90375352677,-5616.365823873197
487.5,-163,-5514.630592664069,-5585.281941018663
487.5,-162,-5484.428520836212,-5554.268872739746
487.5,-161,-5454.294004591011,-5523.323448162335
487.5,-160,-5424.223729700522,-5492.442684762627
500.0,-178,-5992.966229584004,-6067.641505961843
500.0,-177,-5960.477696659344,-6034.936788044661
500.0,-176,-5928.183196380216,-6002.393537681805
500.0,-175,-5896.070198656923,-5970.0020505620305
500.0,-174,-5864.127280690101,-5937.753439496499
500.0,-173,-5832.343999155306,-5905.639543926308
500.0,-172,-5800.566893753144,-5873.671855674681
500.0,-171,-5768.941807533023,-5841.830595225577
500.0,-170,-5737.46024380605,-5810.109085832463
500.0,-169,-5706.114335832694,-5778.501131252891
500.0,-168,-5674.896785838822,-5747.000970381096
500.0,-167,-5643.80081128597,-5715.60323716713
500.0,-166,-5612.711001930816,-5684.344306125491
500.0,-165,-5581.8448220519795,-5653.1398982685905
500.0,-164,-5551.082389702241,-5622.023765219169
500.0,-163,-5520.703785455949,-5590.8437736562155
500.0,-162,-5490.399924085443,-5559.737751443952
500.0,-161,-5460.167065118023,-5528.702358791897
500.0,-160,-5430.001703598526,-5497.734456855391
512.5,-178,-6001.623624618065,-6075.136577242471
512.5,-177,-5968.914310180969,-6042.256095825161
512.5,-176,-5936.41063233976,-6009.545776991359
512.5,-175,-5904.099093668702,-5976.995228189449
512.5,-174,-5871.96741368944,-5944.5949488691995
512.5,-173,-5839.850141591504,-5912.351795686318
512.5,-172,-5808.050602272059,-5880.229187442723
512.5,-171,-5776.256860965281,-5848.254690466817
512.5,-170,-5744.614112110823,-5816.405653763288
512.5,-169,-5713.113988036851,-5784.67551018561
512.5,-168,-5681.748735867992,-5753.058160833584
512.5,-167,-5650.511158535738,-5721.547931244026
512.5,-166,-5619.394562744856,-5690.139532641204
512.5,-165,-5588.2846397047315,-5658.87252829452
512.5,-164,-5557.295160821311,-5627.705465812574
512.5,-163,-5526.809296680838,-5596.428054390839
512.5,-162,-5496.401953649162,-5565.227855238064
512.5,-161,-5466.069173444815,-5534.101352280277
512.5,-160,-5435.807250738902,-5503.045243731099
525.0,-177,-5977.442914795499,-6049.6321402455005
525.0,-176,-5944.7239840308985,-6016.750680238544
525.0,-175,-5912.208374426352,-5984.037358092908
525.0,-174,-5879.717810616567,-5951.493809698061
525.0,-173,-5847.5757844102745,-5919.089887320419
525.0,-172,-5815.600731742561,-5886.826043737028
525.0,-171,-5783.634373251892,-5854.715610462687
525.0,-170,-5751.826777275383,-5822.736552655075
525.0,-169,-5720.169045838993,-5790.881912204396
525.0,-168,-5688.652945117486,-5759.145234742953
525.0,-167,-5657.270840687106,-5727.520521772759
525.0,-166,-5626.015640534169,-5696.002188408787
525.0,-165,-5594.768461686279,-5664.629416926924
525.0,-164,-5563.647277380474,-5633.360862308154
525.0,-163,-5532.947664228969,-5602.035064181662
525.0,-162,-5502.435100812802,-5570.739439395916
525.0,-161,-5472.000778930722,-5539.520660812029
525.0,-160,-5441.640782690321,-5508.375256784531
537.5,-177,-5985.877902512661,-6057.06794648308
537.5,-176,-5952.943301637977,-6024.014208089135
537.5,-175,-5920.223647669577,-5991.137264303608
537.5,-174,-5887.70474747722,-5958.426263581649
537.5,-173,-5855.373699342132,-5925.8712929347885
537.5,-172,-5823.060065609733,-5893.480901549296
537.5,-171,-5791.075673456793,-5861.214122112801
537.5,-170,-5759.0994541720365,-5829.102478734602
537.5,-169,-5727.280622181526,-5797.120970660451
537.5,-168,-5695.610435293551,-5765.26276937578
537.5,-167,-5664.08079756793,-5733.521535869079
537.5,-166,-5632.684196910647,-5701.891374562272
537.5,-165,-5601.297089406592,-5670.4110052611995
537.5,-164,-5570.151586351895,-5638.99026415324
537.5,-163,-5539.119440950536,-5607.665089708065
537.5,-162,-5508.499870023297,-5576.272764178037
537.5,-161,-5477.9623425375485,-5544.960520924714
537.5,-160,-5447.502721268971,-5513.724711215021
550.0,-177,-5994.591857159623,-6064.560270774829
550.0,-176,-5961.429191585343,-6031.326872222973
550.0,-175,-5928.493853698166,-5998.279418947558
550.0,-174,-5895.770584317986,-5965.406312637412
550.0,-173,-5863.245540240444,-5932.696977196043
550.0,-172,-5830.7420459120385,-5900.158298404161
550.0,-171,-5798.58212532865,-5867.7510132819025
550.0,-170,-5766.4333880527165,-5835.50414656118
550.0,-169,-5734.44985670866,-5803.3933349914605
550.0,-168,-5702.622251650421,-5771.411356161626
550.0,-167,-5670.941989839735,-5739.551513158597
550.0,-166,-5639.401116528206,-5707.80758435174
550.0,-165,-5607.8713409276415,-5676.217744280701
550.0,-164,-5576.593243041637,-5644.692159124709
550.0,-163,-5545.325195241492,-5613.318423526901
550.0,-162,-5514.596779385269,-5581.828094962856
550.0,-161,-5483.9543372509115,-5550.421173618609
550.0,-160,-5453.3934988972505,-5519.093826118256
562.5,-177,-6003.20638598739,-6072.11375139493
562.5,-176,-5970.00777629822,-6038.696131585615
562.5,-175,-5936.850514319868,-6005.474034113228
562.5,-174,-5903.736285082303,-5972.4445848324995
562.5,-173,-5871.0178533672115,-5939.580444774177
562.5,-172,-5838.494899175085,-5906.877757418368
562.5,-171,-5805.9923080179005,-5874.346875388429
562.5,-170,-5773.829855339395,-5841.942289599118
562.5,-169,-5741.677916411251,-5809.69967120012
562.5,-168,-5709.689463517774,-5777.591601095231
562.5,-167,-5677.855399430349,-5745.61100611663
562.5,-166,-5646.167302886092,-5713.751322400181
562.5,-165,-5614.617362960965,-5682.006447215106
562.5,-164,-5583.078801244567,-5650.417948523373
562.5,-163,-5551.676924413369,-5618.941721056848
562.5,-162,-5520.726361181416,-5587.405702382047
562.5,-161,-5489.977248521403,-5555.902864469671
562.5,-160,-5459.313558978732,-5524.482824580747
575.0,-176,-5978.482684870183,-6046.125087465776
575.0,-175,-5945.10313914134,-6012.72732512386
575.0,-174,-5911.959924875372,-5979.521768792977
575.0,-173,-5879.037099775549,-5946.49638320055
575.0,-172,-5846.320212008205,-5913.6402002820705
575.0,-171,-5813.627956073667,-5880.961879313577
575.0,-170,-5781.2901644318445,-5848.417660808294
575.0,-169,-5748.965996282582,-5816.04066234639
575.0,-168,-5716.813164834632,-5783.804125149063
575.0,-167,-5684.822029969627,-5751.70058041582
575.0,-166,-5652.983678685298,-5719.723104998056
575.0,-165,-5621.28985343078,-5687.865269020463
575.0,-164,-5589.609047428798,-5656.168064144919
575.0,-163,-5558.1876237474125,-5624.5355764943615
575.0,-162,-5526.889162418578,-5593.00586246014
575.0,-161,-5496.0315747266895,-5561.405843745929
575.0,-160,-5465.263356290213,-5529.891933776947
587.5,-176,-5987.248102026152,-6053.610209493
587.5,-175,-5953.633456344026,-6020.02915441684
587.5,-174,-5920.268294173902,-5986.649897346543
587.5,-173,-5886.950331666044,-5953.471068898736
587.5,-172,-5854.040323447228,-5920.461112671549
587.5,-171,-5821.333030263591,-5887.617684767122
587.5,-170,-5788.648967967841,-5854.953048724319
587.5,-169,-5756.315319985169,-5822.41700905375
587.5,-168,-5723.994474689359,-5790.04956469632
587.5,-167,-5691.842907227814,-5757.820815281606
587.5,-166,-5659.851186185182,-5725.723460403703
587.5,-165,-5628.010583904282,-5693.750727204917
587.5,-164,-5596.184783680058,-5661.942947253632
587.5,-163,-5564.628668964524,-5630.204724452149
587.5,-162,-5533.085745401005,-5598.6288567585325
587.5,-161,-5502.117827655794,-5566.930366527343
587.5,-160,-5471.243357391931,-5535.3213850691845
600.0,-176,-5995.904294984385,-6061.15630310239
600.0,-175,-5962.053814584297,-6027.390772146655
600.0,-174,-5928.466550775904,-5993.836977184227
600.0,-173,-5895.124131783741,-5960.48121914427
600.0,-172,-5862.009972851664,-5927.311060231716
600.0,-171,-5829.109049609413,-5894.31517108946
600.0,-170,-5796.235739820569,-5861.504093879908
600.0,-169,-5763.562037125967,-5828.854830553324
600.0,-168,-5731.234537865544,-5796.328571944631
600.0,-167,-5698.9190795561135,-5763.9723038555885
600.0,-166,-5666.770787559774,-5731.752929149515
600.0,-165,-5634.780439327938,-5699.663315319338
600.0,-164,-5602.806827947877,-5667.743048808553
600.0,-163,-5571.113453109517,-5635.8973800210115
600.0,-162,-5539.434727889086,-5604.21813866348
600.0,-161,-5508.236533016829,-5572.476692829288
600.0,-160,-5477.25404105689,-5540.771414110455
