pressure,temperature,nitrogen,oxygen
375.0,-189,-12927.005699501628,-11539.541293321776
375.0,-188,-12878.504379843082,-11484.045081543356
375.0,-187,-12829.863509764446,-11428.124882624343
375.0,-186,-12781.078254113001,-11371.755875574563
375.0,-185,-12732.143829105575,-11314.911297469127
375.0,-184,-12683.055530483174,-11257.562203945545
375.0,-183,-12633.808769589183,-11199.67719138907
375.0,-182,-12585.544188531256,-11138.748330841772
375.0,-181,-12537.72566394055,-11075.184124174577
375.0,-180,-12489.146687297894,-11011.692271769625
375.0,-179,-12440.172914133625,-10947.304901232454
375.0,-178,-12390.476700790245,-10883.458423134858
375.0,-177,-12340.399991550372,-10818.89058684346
375.0,-176,-12289.925576024265,-10753.571852982826
375.0,-175,-12239.035334275977,-10687.471094275312
375.0,-174,-12187.55582842522,-10622.458940512195
375.0,-173,-12135.8224428274,-10554.831969920828
375.0,-172,-12083.544395321966,-10488.436213475557
375.0,-171,-12030.807982807,-10423.440502955
375.0,-170,-11977.741210352851,-10355.701231182848
387.5,-200,-13452.479460398858,-12127.45446165484
387.5,-199,-13405.19462271065,-12075.378856055642
387.5,-198,-13357.823236754062,-12023.06885037892
387.5,-197,-13310.360591846964,-11970.51161228094
387.5,-196,-13262.801954872844,-11917.693676460982
387.5,-195,-13215.142568513696,-11864.60088235798
387.5,-194,-13167.37765032728,-11811.218305093063
387.5,-193,-13119.502392828856,-11757.530178653586
387.5,-192,-13071.511964778305,-11703.519810137986
387.5,-191,-13023.401513923414,-11649.169483670672
387.5,-190,-12975.166171512157,-11594.460352339713
387.5,-189,-12926.801058964344,-11539.372316196219
387.5,-188,-12878.301297193424,-11483.88388396784
387.5,-187,-12829.662019191146,-11427.972015663612
387.5,-186,-12780.878386651899,-11371.611942651654
387.5,-185,-12731.945611615074,-11314.776961049314
387.5,-184,-12682.858984374192,-11257.438193324631
387.5,-183,-12633.613909246294,-11199.56431181598
387.5,-182,-12584.964697725502,-11139.51434116009
387.5,-181,-12536.783380348277,-11077.120912810187
387.5,-180,-12488.247848077097,-11013.903192384627
387.5,-179,-12439.330984801709,-10949.812939929923
387.5,-178,-12390.003896651406,-10884.79851462032
387.5,-177,-12339.964009740892,-10820.344170664946
387.5,-176,-12289.529827724884,-10755.145989154676
387.5,-175,-12238.683486203696,-10689.173307696898
387.5,-174,-12187.239497747,-10624.22705220143
387.5,-173,-12135.55608074255,-10556.74101739249
387.5,-172,-12083.316830880844,-10490.418083251123
387.5,-171,-12030.67411602854,-10423.40327950533
387.5,-170,-11977.577844838977,-10357.752520730197
387.5,-169,-11924.1182304596,-10289.350997095637
400.0,-200,-13452.26025129432,-12127.225794131266
400.0,-199,-13404.976541066137,-12075.154137342566
400.0,-198,-13357.606320499879,-12022.848312097824
400.0,-197,-13310.144879628206,-11970.295502954212
400.0,-196,-13262.587485964072,-11917.482263117538
400.0,-195,-13214.929382707876,-11864.394452331439
400.0,-194,-13167.165787792968,-11811.017168041653
400.0,-193,-13119.291893929636,-11757.334668835107
400.0,-192,-13071.302869846159,-11703.330288979547
400.0,-191,-13023.19386297624,-11648.98634268115
400.0,-190,-12974.960003902583,-11594.284016420748
400.0,-189,-12926.59641294511,-11539.203247419771
400.0,-188,-12878.09820937925,-11483.722585902291
400.0,-187,-12829.46052389405,-11427.819038346845
400.0,-186,-12780.678515058584,-11371.467888332483
400.0,-185,-12731.747390769367,-11314.642490844804
400.0,-184,-12682.662435914657,-11257.314034976727
400.0,-183,-12633.419047837637,-11199.451268775148
400.0,-182,-12584.012781632087,-11141.020178464396
400.0,-181,-12535.85220177238,-11078.867984423176
400.0,-180,-12487.70791585129,-11014.884931465354
400.0,-179,-12438.818427767028,-10950.9402971462
400.0,-178,-12389.21356933986,-10887.399921614471
400.0,-177,-12339.520975053114,-10821.739701248844
400.0,-176,-12289.125274997024,-10756.658944665622
400.0,-175,-12238.320989218728,-10690.811046591325
400.0,-174,-12186.911558579955,-10625.927982028943
400.0,-173,-12135.27607781128,-10558.579268066556
400.0,-172,-12083.07451419159,-10492.326176671822
400.0,-171,-12030.470623309562,-10425.383266036295
400.0,-170,-11977.44959352023,-10357.728031149456
400.0,-169,-11923.978704574034,-10291.395753266002
412.5,-200,-13452.04103717395,-12126.99709068937
412.5,-199,-13404.758454224519,-12074.929379699306
412.5,-198,-13357.389398885629,-12022.627731594015
412.5,-197,-13309.92916190522,-11970.079347799496
412.5,-196,-13262.373011428186,-11917.270799992035
412.5,-195,-13214.716191176776,-11864.187968179333
412.5,-194,-13166.953919464935,-11810.815972085462
412.5,-193,-13119.081389204457,-11757.139094843984
412.5,-192,-13071.093769100198,-11703.140697831706
412.5,-191,-13022.986206281626,-11648.803125267008
412.5,-190,-12974.753830678605,-11594.10759694355
412.5,-189,-12926.391761526018,-11539.034087160548
412.5,-188,-12877.895116479896,-11483.561187530786
412.5,-187,-12829.259023948953,-11427.665950876868
412.5,-186,-12780.478639404862,-11371.323712841671
412.5,-185,-12731.549166635137,-11314.507887105865
412.5,-184,-12682.465885165046,-11257.189729182493
412.5,-183,-12633.224185416022,-11199.338062583143
412.5,-182,-12583.819613617221,-11140.918959644758
412.5,-181,-12535.299186419566,-11079.623894216895
412.5,-180,-12486.812858126275,-11016.796655165988
412.5,-179,-12437.965034306215,-10953.129972416775
412.5,-178,-12388.727892337733,-10888.574614096424
412.5,-177,-12338.783526059899,-10824.436842878815
412.5,-176,-12288.712839144528,-10758.111440279517
412.5,-175,-12237.948780799543,-10692.38507350651
412.5,-174,-12186.572976018577,-10627.56251234553
412.5,-173,-12134.983418799973,-10560.347552673062
412.5,-172,-12082.818459590884,-10494.161347720286
412.5,-171,-12030.25224442602,-10427.287238872594
412.5,-170,-11977.270008606602,-10359.7028097458
412.5,-169,-11923.856382481317,-10291.38469386733
412.5,-168,-11869.995345614,-10224.342923213982
425.0,-200,-13451.821818140936,-12126.768351411685
425.0,-199,-13404.540362281845,-12074.704583210963
425.0,-198,-13357.172472002414,-12022.40710895585
425.0,-197,-13309.71343876573,-11969.86314690917
425.0,-196,-13262.158531350158,-11917.059287181737
425.0,-195,-13214.502994003238,-11863.981430004571
425.0,-194,-13166.742045424253,-11810.614717333912
425.0,-193,-13118.870878732694,-11756.943456797315
425.0,-192,-13070.884662617953,-11702.951036820365
425.0,-191,-13022.778543915261,-11648.619831564469
425.0,-190,-12974.547651913701,-11593.931094056206
425.0,-189,-12926.187104778277,-11538.864835580262
425.0,-188,-12877.692018563679,-11483.399689031012
425.0,-187,-12829.05751942081,-11427.512753450026
425.0,-186,-12780.27875975147,-11371.179416397306
425.0,-185,-12731.350939268168,-11314.37315007619
425.0,-184,-12682.269332174914,-11257.065276215782
425.0,-183,-12633.029322023365,-11199.224693549724
425.0,-182,-12583.626446242703,-11140.817560237207
425.0,-181,-12534.399156813819,-11081.095152040813
425.0,-180,-12486.278051640347,-11017.634142823961
425.0,-179,-12437.450064121142,-10954.10372453033
425.0,-178,-12388.23959516721,-10889.696073248364
425.0,-177,-12338.325388231857,-10825.66004134233
425.0,-176,-12288.029594087757,-10760.906787451391
425.0,-175,-12237.335304716853,-10695.407395071816
425.0,-174,-12186.224723907946,-10629.131400960889
425.0,-173,-12134.679095689817,-10562.046675620137
425.0,-172,-12082.549688352528,-10495.92442222329
425.0,-171,-12030.020030844833,-10429.11604610603
425.0,-170,-11977.075401769189,-10361.59921298108
425.0,-169,-11923.70047787826,-10293.350643238651
425.0,-168,-11869.879288442999,-10224.346038974936
437.5,-200,-13451.602594295317,-12126.539576375937
437.5,-199,-13404.322265328694,-12074.479747957595
437.5,-198,-13356.955539934666,-12022.18644426648
437.5,-197,-13309.49771028979,-11969.646900370357
437.5,-196,-13261.944045806935,-11916.847724778494
437.5,-195,-13214.289791261654,-11863.77483790469
437.5,-194,-13166.530165743161,-11810.41340389107
437.5,-193,-13118.660362584691,-11756.74775480683
437.5,-192,-13070.675550468008,-11702.76130606602
437.5,-191,-13022.570875943726,-11648.436461704146
437.5,-190,-12974.3414676724,-11593.7545079011
437.5,-189,-12925.982442763701,-11538.695492835139
437.5,-188,-12877.488915689486,-11483.238090575152
437.5,-187,-12828.856010365058,-11427.359446257004
437.5,-186,-12780.078876149708,-11371.034999211899
437.5,-185,-12731.15270871459,-11314.238279993902
437.5,-184,-12682.072776984212,-11256.940676344917
437.5,-183,-12632.834457692024,-11199.111161978895
437.5,-182,-12583.433279531662,-11140.715980588275
437.5,-181,-12533.86497946732,-11081.718275562509
437.5,-180,-12485.404841360552,-11019.255317425916
437.5,-179,-12436.602842715298,-10955.984454032507
437.5,-178,-12387.432065531368,-10891.858685508003
437.5,-177,-12337.863942881508,-10826.827754792259
437.5,-176,-12287.599679123614,-10762.179713522035
437.5,-175,-12236.940144729457,-10696.792262613137
437.5,-174,-12185.867786117416,-10630.635381234393
437.5,-173,-12134.364108924477,-10563.677415106435
437.5,-172,-12082.269229972999,-10497.616197942383
437.5,-171,-12029.775041968172,-10430.870505794233
437.5,-170,-11976.866863210342,-10363.418080001762
437.5,-169,-11923.52941305606,-10295.235720990453
437.5,-168,-11869.746766474582,-10226.29921544858
450.0,-200,-13451.38336573736,-12126.31076565592
450.0,-199,-13404.104163452694,-12074.254874015009
450.0,-198,-13356.73860276192,-12021.965737604723
450.0,-197,-13309.281976551521,-11969.43060826571
450.0,-196,-13261.72955486876,-11916.636112869652
450.0,-195,-13214.076583019458,-11863.568191972518
450.0,-194,-13166.318280486648,-11810.212031856405
450.0,-193,-13118.449840823318,-11756.551988979452
450.0,-192,-13070.466432711028,-11702.571505684477
450.0,-191,-13022.363202425668,-11648.253015812024
450.0,-190,-12974.13527801099,-11593.577838616086
450.0,-189,-12925.77777553625,-11538.52605907657
450.0,-188,-12877.285807908318,-11483.076392330475
450.0,-187,-12828.654496829231,-11427.20602948366
450.0,-186,-12779.878988642859,-11370.890461493002
450.0,-185,-12730.95447501269,-11314.10327709207
450.0,-184,-12681.876219625026,-11256.815929833027
450.0,-183,-12632.639592446481,-11198.99746816949
450.0,-182,-12583.240113499038,-11140.614221039346
450.0,-181,-12533.673508692968,-11081.629429510236
450.0,-180,-12484.557679977794,-11020.685538640038
450.0,-179,-12436.094363207752,-10956.809253110805
450.0,-178,-12386.942393757174,-10892.821660795886
450.0,-177,-12337.400154504816,-10827.940585488715
450.0,-176,-12287.165722552756,-10763.394803503337
450.0,-175,-12236.53916269678,-10698.116192042931
450.0,-174,-12185.503157878165,-10632.075162120427
450.0,-173,-12134.0394687157,-10565.240523193326
450.0,-172,-12081.97812351688,-10499.237444625813
450.0,-171,-12029.640318025788,-10430.843804878257
450.0,-170,-11976.738035577291,-10363.40189276386
450.0,-169,-11923.4067431688,-10295.230442039201
450.0,-168,-11869.598942635472,-10228.168878118282
450.0,-167,-11815.392789290801,-10158.519364674741
462.5,-200,-13451.164132571823,-12126.081919321838
462.5,-199,-13403.886056741203,-12074.029961455344
462.5,-198,-13356.521660560853,-12021.744989045683
462.5,-197,-13309.06623762072,-11969.214270674025
462.5,-196,-13261.515058600695,-11916.424451538656
462.5,-195,-13213.863369338098,-11863.361492297063
462.5,-194,-13166.106389713477,-11810.010601325317
462.5,-193,-13118.239313504942,-11756.356159418243
462.5,-192,-13070.257309401342,-11702.381635787424
462.5,-191,-13022.155523413108,-11648.069494009933
462.5,-190,-12973.929082979183,-11593.40108633471
462.5,-189,-12925.573103142917,-11538.356534451828
462.5,-188,-12877.08269526425,-11482.914594460104
462.5,-187,-12828.452978853722,-11427.052503311694
462.5,-186,-12779.679097267215,-11370.745803443944
462.5,-185,-12730.75623819359,-11313.96814159949
462.5,-184,-12681.679660122318,-11256.691036939006
462.5,-183,-12632.44472630423,-11198.88361241595
462.5,-182,-12583.046948153024,-11140.512281927076
462.5,-181,-12533.482040604767,-11081.540383873551
462.5,-180,-12484.05252147259,-11021.291112672992
462.5,-179,-12435.272242161784,-10958.389398710082
462.5,-178,-12386.14357731536,-10894.664961826398
462.5,-177,-12336.638851590304,-10830.069824762097
462.5,-176,-12286.728712856613,-10764.552670496814
462.5,-175,-12236.133355717619,-10699.37983040058
462.5,-174,-12185.131847190676,-10633.451428176431
462.5,-173,-12133.706196413244,-10566.736725833944
462.5,-172,-12081.677419026419,-10500.7889040147
462.5,-171,-12029.383346488255,-10432.527527195309
462.5,-170,-11976.516432502185,-10365.146992565515
462.5,-169,-11923.221463725371,-10297.038582337029
462.5,-168,-11869.48257057889,-10228.17818224449
462.5,-167,-11815.267826966383,-10160.36915937636
475.0,-200,-13450.944894913586,-12125.853037440906
475.0,-199,-13403.667945284522,-12073.805010347842
475.0,-198,-13356.30471340755,-12021.52419866125
475.0,-197,-13308.850493564529,-11968.997887670917
475.0,-196,-13261.300557063865,-11916.212740865612
475.0,-195,-13213.650150274523,-11863.154738963853
475.0,-194,-13165.894493477328,-11809.809112389761
475.0,-193,-13118.02878068055,-11756.160266222578
475.0,-192,-13070.048180587424,-11702.191696483045
475.0,-191,-13021.94783895227,-11647.885896416165
475.0,-190,-12973.722882620741,-11593.224251186979
475.0,-189,-12925.368425624854,-11538.186919104475
475.0,-188,-12876.879577795238,-11482.752697123527
475.0,-187,-12828.251456473154,-11426.898867918946
475.0,-186,-12779.479202053013,-11370.601025264303
475.0,-185,-12730.557998282582,-11313.832873741098
475.0,-184,-12681.483098495157,-11256.56599791769
475.0,-183,-12632.249859276628,-11198.769595008609
475.0,-182,-12582.853783495795,-11140.410163584054
475.0,-181,-12533.290575193274,-11081.4511390357
475.0,-180,-12483.55620958081,-11021.852464078835
475.0,-179,-12434.779848790506,-10959.06938409819
475.0,-178,-12385.661848237562,-10895.473977626478
475.0,-177,-12336.174794520242,-10831.018990962843
475.0,-176,-12286.289656049696,-10765.653906295283
475.0,-175,-12235.723736793057,-10700.583801894416
475.0,-174,-12184.754876308416,-10634.76483952739
475.0,-173,-12133.36532594531,-10568.166722858063
475.0,-172,-12081.368179004425,-10502.271289796836
475.0,-171,-12029.115713663641,-10434.13850738062
475.0,-170,-11976.283072992199,-10366.816201002202
475.0,-169,-11923.023262419687,-10298.767536771118
475.0,-168,-11869.320450297779,-10229.968471030577
475.0,-167,-11815.1581174522,-10160.393875920206
475.0,-166,-11760.519001898998,-10091.805250434978
487.5,-200,-13450.72565289644,-12125.624120077306
487.5,-199,-13403.449829180367,-12073.580020758924
487.5,-198,-13356.087761379898,-12021.303366520631
487.5,-197,-13308.634744449086,-11968.781459329091
487.5,-196,-13261.086050316955,-11916.000980927653
487.5,-195,-13213.436925882215,-11862.947932055431
487.5,-194,-13165.682591827846,-11809.607565138622
487.5,-193,-13117.818242396708,-11755.96430948887
487.5,-192,-13069.839046313227,-11702.001687876394
487.5,-191,-13021.740149084506,-11647.702223145885
487.5,-190,-12973.516676974526,-11593.047333299693
487.5,-189,-12925.163743018042,-11538.017213174999
487.5,-188,-12876.67645553433,-11482.590700476921
487.5,-187,-12828.049929716804,-11426.745123480141
487.5,-186,-12779.27930302541,-11370.456127150277
487.5,-185,-12730.35975529955,-11313.697473738504
487.5,-184,-12681.2865347573,-11256.440813020545
487.5,-183,-12632.054991369989,-11198.6554162343
487.5,-182,-12582.66061952425,-11140.307866339248
487.5,-181,-12533.099112444092,-11081.361695375832
487.5,-180,-12483.366431593915,-11021.776957297912
487.5,-179,-12434.003410376426,-10960.356206367485
487.5,-178,-12385.184631917933,-10896.23340660845
487.5,-177,-12335.712497560793,-10831.915431762036
487.5,-176,-12285.57488060866,-10767.742928952452
487.5,-175,-12235.311336449357,-10701.72870780998
487.5,-174,-12184.373283305633,-10636.016031787574
487.5,-173,-12133.017905336153,-10569.531187912653
487.5,-172,-12081.22674970577,-10502.242682810313
487.5,-171,-12028.838509384472,-10435.677475487577
487.5,-170,-11976.03907691379,-10368.410262900896
487.5,-169,-11922.813289928807,-10300.418065416572
487.5,-168,-11869.145350831648,-10231.67690293941
487.5,-167,-11815.0187771477,-10162.161714661714
487.5,-166,-11760.416346396101,-10091.846269800095
500.0,-200,-13450.50640668757,-12125.39516729123
500.0,-199,-13403.231708540183,-12073.354992752365
500.0,-198,-13355.870804561067,-12021.08249269057
500.0,-197,-13308.418990341586,-11968.564985718825
500.0,-196,-13260.871538417297,-11915.789171799512
500.0,-195,-13213.223696212133,-11862.741071651722
500.0,-194,-13165.470684811393,-11809.405959658216
500.0,-193,-13117.607698696289,-11755.76828931082
500.0,-192,-13069.629906618622,-11701.811610069806
500.0,-191,-13021.532453847038,-11647.518474311411
500.0,-190,-12973.310466074967,-11592.870332796962
500.0,-189,-12924.959055354166,-11537.847416800949
500.0,-188,-12876.473328509934,-11482.428604673685
500.0,-187,-12827.84839860948,-11426.591270167015
500.0,-186,-12779.079400204915,-11370.311109295195
500.0,-185,-12730.161509260013,-11313.561941810209
500.0,-184,-12681.089968918066,-11256.315482495913
500.0,-183,-12631.860122586022,-11198.54107637666
500.0,-182,-12582.46745623091,-11140.205390518226
500.0,-181,-12532.9076523382,-11081.27205326975
500.0,-180,-12483.176658723272,-11021.701229412201
500.0,-179,-12433.537582919385,-10960.894979895043
500.0,-178,-12384.427875367173,-10897.664995061663
500.0,-177,-12334.970333109653,-10833.607748171196
500.0,-176,-12285.136731480074,-10768.674990700794
500.0,-175,-12234.897204461906,-10702.815126369387
500.0,-174,-12183.98812373756,-10637.205615933095
500.0,-173,-12132.66499830982,-10570.83076834916
500.0,-172,-12080.909623340813,-10503.65954184783
500.0,-171,-12028.552837258485,-10437.145131445825
500.0,-170,-11975.785577736484,-10369.929890754007
500.0,-169,-11922.689896015885,-10300.422038650358
500.0,-168,-11869.028535546775,-10231.692653307695
500.0,-167,-11814.866399715684,-10163.844858448472
500.0,-166,-11760.299319468966,-10093.586651168978
512.5,-200,-13450.287079672718,-12125.16621538384
512.5,-199,-13403.013583499525,-12073.12992638866
512.5,-198,-13355.653843044216,-12020.861577235433
512.5,-197,-13308.203231312798,-11968.348466908248
512.5,-196,-13260.657021422843,-11915.577313553576
512.5,-195,-13213.010461313945,-11862.534157830545
512.5,-194,-13165.258772472132,-11809.204296032558
512.5,-193,-13117.397149619324,-11755.572205779783
512.5,-192,-13069.420761540307,-11701.621463163252
512.5,-191,-13021.324753273531,-11647.334650022753
512.5,-190,-12973.104249952907,-11592.693249800337
512.5,-189,-12924.754362661097,-11537.677530117377
512.5,-188,-12876.27019674665,-11482.266409864602
512.5,-187,-12827.646863172182,-11426.437308148737
512.5,-186,-12778.879493608156,-11370.165971889643
512.5,-185,-12729.96326017542,-11313.426278172077
512.5,-184,-12680.893400982683,-11256.190006589399
512.5,-183,-12631.665252922505,-11198.426575716421
512.5,-182,-12582.274293604401,-11140.102736443527
512.5,-181,-12532.716194852832,-11081.182213090038
512.5,-180,-12482.986890931914,-11021.625280854403
512.5,-179,-12433.082665643973,-10961.388265054838
512.5,-178,-12383.972168920707,-10898.275675800975
512.5,-177,-12334.52088737262,-10834.34626829251
512.5,-176,-12284.700826000837,-10769.552513899074
512.5,-175,-12234.229187363817,-10704.856509842873
512.5,-174,-12183.600472402608,-10638.33417812361
512.5,-173,-12132.307685986902,-10572.06608506335
512.5,-172,-12080.586089232836,-10505.008732238717
512.5,-171,-12028.25981635289,-10438.5421448745
512.5,-170,-11975.65555087458,-10369.92567176549
512.5,-169,-11922.469026793031,-10301.99817549403
512.5,-168,-11868.841414744986,-10233.323439051277
512.5,-167,-11814.75628018208,-10163.876485782092
512.5,-166,-11760.196452521897,-10093.63117454189
512.5,-165,-11705.143964066101,-10024.20963045408
525.0,-200,-13450.067552578716,-12124.937267169142
525.0,-199,-13402.795454235573,-12072.9048217234
525.0,-198,-13355.436876939733,-12020.640620216935
525.0,-197,-13307.987467440782,-11968.131902963323
525.0,-196,-13260.44249939382,-11915.3654062604
525.0,-195,-13212.797221237382,-11862.327190667587
525.0,-194,-13165.046854852804,-11809.002574343587
525.0,-193,-13117.186595203611,-11755.376058985054
525.0,-192,-13069.211611112243,-11701.431247254595
525.0,-191,-13021.11704739477,-11647.15075038777
525.0,-190,-12972.898028636042,-11592.516084429224
525.0,-189,-12924.549664963375,-11537.507553257243
525.0,-188,-12876.067060265774,-11482.10411619827
525.0,-187,-12827.445323422351,-11426.283237592173
525.0,-186,-12778.679583248302,-11370.020715121942
525.0,-185,-12729.76500805383,-11313.290483037588
525.0,-184,-12680.696830953115,-11256.06438554401
525.0,-183,-12631.47038237388,-11198.311914531714
525.0,-182,-12582.081131629775,-11139.999904435079
525.0,-181,-12532.52473996175,-11081.092175206413
525.0,-180,-12482.797128179593,-11021.549112054088
525.0,-179,-12432.894563012394,-10961.32716751906
525.0,-178,-12383.52568420257,-10898.838413894562
525.0,-177,-12334.077731532345,-10835.033876239195
525.0,-176,-12284.26828874816,-10770.375978989548
525.0,-175,-12233.817213035765,-10705.767885969755
525.0,-174,-12183.211425216274,-10639.40227947087
525.0,-173,-12131.947068685187,-10573.23773227419
525.0,-172,-12080.257254626029,-10506.290885059763
525.0,-171,-12027.960582976188,-10439.86915483413
525.0,-170,-11975.39331920928,-10371.374767016288
525.0,-169,-11922.238690451617,-10303.497376612733
525.0,-168,-11868.643681990769,-10234.873886406149
525.0,-167,-11814.591888035562,-10165.479372363105
525.0,-166,-11760.066169136939,-10095.28774862051
525.0,-165,-11705.048591226598,-10024.271668074663
537.5,-200,-13449.848268207856,-12124.708132489335
537.5,-199,-13402.577057150374,-12072.679782217787
537.5,-198,-13355.219906387136,-12020.419621693047
537.5,-197,-13307.771698815706,-11967.915293947835
537.5,-196,-13260.227972395533,-11915.153449988597
537.5,-195,-13212.58397603361,-11862.120170236833
537.5,-194,-13164.834931995867,-11808.8007946715
537.5,-193,-13116.976035485677,-11755.179849014068
537.5,-192,-13069.002455366535,-11701.2409624398
537.5,-191,-13020.909336239049,-11646.966775512323
537.5,-190,-12972.691802149424,-11592.338836801111
537.5,-189,-12924.34496228286,-11537.337486351422
537.5,-188,-12875.863919085683,-11481.9417238212
537.5,-187,-12827.243779374627,-11426.129058662123
537.5,-186,-12778.479669135557,-11369.87533917822
537.5,-185,-12729.566752900246,-11313.154556617917
537.5,-184,-12680.500258828131,-11255.93861960057
537.5,-183,-12631.275510931397,-11198.19709309829
537.5,-182,-12581.887970289281,-11139.896894810141
537.5,-181,-12532.333287635818,-11081.00193998587
537.5,-180,-12482.607370423082,-11021.472723438028
537.5,-179,-12432.70646842898,-10961.2658244362
537.5,-178,-12382.850380772668,-10899.869959825855
537.5,-177,-12333.642065412918,-10835.67098480735
537.5,-176,-12283.587963207534,-10771.902776091309
537.5,-175,-12233.40799626119,-10706.622787307186
537.5,-174,-12182.82210120806,-10640.410455747951
537.5,-173,-12131.58426783366,-10574.34627724683
537.5,-172,-12079.924245872486,-10507.506602739453
537.5,-171,-12027.823594660898,-10439.860053656004
537.5,-170,-11975.123857032448,-10372.750827859158
537.5,-169,-11922.0000808868,-10304.920299920617
537.5,-168,-11868.526279942611,-10234.896359278226
537.5,-167,-11814.48146851643,-10165.514410208765
537.5,-166,-11759.924041023258,-10096.85737904367
537.5,-165,-11704.940021339584,-10025.89239920156
550.0,-200,-13449.6290956424,-12124.478921517728
550.0,-199,-13402.358815948668,-12072.454579804395
550.0,-198,-13355.002795775494,-12020.198642975427
550.0,-197,-13307.555925548373,-11967.698639922603
550.0,-196,-13260.013440502033,-11914.94144480485
550.0,-195,-13212.370725757277,-11861.913096610588
550.0,-194,-13164.62300394458,-11808.598957094833
550.0,-193,-13116.765470501346,-11754.983575952712
550.0,-192,-13068.793294333753,-11701.050608813237
550.0,-191,-13020.701619832971,-11646.782725500663
550.0,-190,-12972.485570516012,-11592.161507031742
550.0,-189,-12924.140254639007,-11537.167329529064
550.0,-188,-12875.66077322229,-11481.779232878194
550.0,-187,-12827.042231040978,-11425.974771521542
550.0,-186,-12778.279751277523,-11369.729844242747
550.0,-185,-12729.368494717119,-11313.018499122294
550.0,-184,-12680.303684603958,-11255.81270899778
550.0,-183,-12631.080638583791,-11198.082111689762
550.0,-182,-12581.694809562432,-11139.793707883777
550.0,-181,-12532.141837843348,-11080.911507792945
550.0,-180,-12482.417617616722,-11021.39611543021
550.0,-179,-12432.518381830534,-10961.204236302236
550.0,-178,-12382.440810772208,-10900.288090332631
550.0,-177,-12332.976855781204,-10836.83664214206
550.0,-176,-12283.173718097245,-10772.563777044516
550.0,-175,-12233.00271671688,-10707.421670152533
550.0,-174,-12182.433644654791,-10641.35921703517
550.0,-173,-12131.22042801216,-10575.392259947816
550.0,-172,-12079.588210386055,-10508.65645873132
550.0,-171,-12027.518791940709,-10441.120874142893
550.0,-170,-11974.848346900912,-10374.054470914425
550.0,-169,-11921.875632385254,-10304.934130881833
550.0,-168,-11868.31884382726,-10236.370759458121
550.0,-167,-11814.306240907938,-10167.037876274073
550.0,-166,-11759.820728028179,-10096.909470536179
550.0,-165,-11704.84441882775,-10025.958275125748
550.0,-164,-11649.3585683565,-9955.654179168512
562.5,-200,-13449.409991442377,-12124.249664963116
562.5,-199,-13402.140711257083,-12072.229259845679
562.5,-198,-13354.785612427117,-12019.977602876967
562.5,-197,-13307.340147784169,-11967.48194094378
562.5,-196,-13259.798903801804,-11914.729390773546
562.5,-195,-13212.157470469241,-11861.705969859413
562.5,-194,-13164.411070744492,-11808.397061690655
562.5,-193,-13116.55490028694,-11754.787239885334
562.5,-192,-13068.584128043878,-11700.860186467715
562.5,-191,-13020.493898201656,-11646.598600455487
562.5,-190,-12972.27933375696,-11591.984095235277
562.5,-189,-12923.935542049325,-11536.99708291766
562.5,-188,-12875.457622689382,-11481.616643512296
562.5,-187,-12826.840678431243,-11425.82037633168
562.5,-186,-12778.079829679447,-11369.584230498034
562.5,-185,-12729.170233504456,-11312.882310758243
562.5,-184,-12680.107108274473,-11255.686653972469
562.5,-183,-12630.885765317462,-11197.96697057768
562.5,-182,-12581.501649426531,-11139.690343968858
562.5,-181,-12531.950390550319,-11080.820878989934
562.5,-180,-12482.227869712602,-11021.31928845216
562.5,-179,-12432.330303151826,-10961.142403610258
562.5,-178,-12382.25434995745,-10900.242590560527
562.5,-177,-12332.572658054332,-10837.32149221468
562.5,-176,-12282.767738562381,-10773.172336651825
562.5,-175,-12232.602586671677,-10708.164965564087
562.5,-174,-12182.047227363211,-10642.249047297619
562.5,-173,-12130.856719128706,-10576.376192632339
562.5,-172,-12079.250318724013,-10509.740997113327
562.5,-171,-12027.21006082657,-10442.312950060365
562.5,-170,-11974.567992361703,-10375.286279254304
562.5,-169,-11921.62954878391,-10306.284931295353
562.5,-168,-11868.103220905923,-10237.76620007026
562.5,-167,-11814.121669621136,-10168.478840670174
562.5,-166,-11759.667822231864,-10098.396882522262
562.5,-165,-11704.723817338672,-10027.493100427448
562.5,-164,-11649.270937095098,-9955.738903199126
575.0,-200,-13449.190893312025,-12124.020475074549
575.0,-199,-13401.922680057001,-12072.003890668857
575.0,-198,-13354.5686191522,-12019.756420202715
575.0,-197,-13307.124118644157,-11967.26529388153
575.0,-196,-13259.584362406866,-11914.517287955718
575.0,-195,-13211.944210240335,-11861.498790052092
575.0,-194,-13164.19913244548,-11808.195108534548
575.0,-193,-13116.344324880158,-11754.590840894936
575.0,-192,-13068.374956526828,-11700.66969549472
575.0,-191,-13020.286171369482,-11646.414400478123
575.0,-190,-12972.073091892149,-11591.80660152452
575.0,-189,-12923.7308245297,-11536.826746643406
575.0,-188,-12875.254467499,-11481.453955865123
575.0,-187,-12826.639121553331,-11425.665873252228
575.0,-186,-12777.879904344763,-11369.438498124935
575.0,-185,-12728.971969260427,-11312.745991731446
575.0,-184,-12679.910529831546,-11255.560454759672
575.0,-183,-12630.690891116756,-11197.851670031763
575.0,-182,-12581.308489856807,-11139.586803376309
575.0,-181,-12531.758945720894,-11080.730053936843
575.0,-180,-12482.038126660913,-11021.242242923021
