pressure,temperature,nitrogen,oxygen,vaporFraction,enthalpy
400,-178,0.5,0.5,0,-11639.0326431313
400,-178,0.525,0.475,0,-11602.1720830256
400,-178,0.55,0.45,0,-11565.3616339746
400,-178,0.575,0.425,0,-11528.5963064341
400,-178,0.6,0.4,0,-11491.871004233
400,-178,0.625,0.375,0.109993884959237,-10883.8920767225
400,-178,0.65,0.35,0.232023443858092,-10213.403646859
400,-178,0.675,0.325,0.354053002756874,-9542.9152169961
400,-178,0.7,0.3,0.476082561655597,-8872.42678713336
400,-178,0.725,0.275,0.598112120554305,-8201.93835727072
400,-178,0.75,0.25,0.720141679452998,-7531.44992740828
400,-178,0.775,0.225,0.842171238351741,-6860.96149754552
400,-178,0.8,0.2,0.964200797250576,-6190.47306768229
400,-178,0.825,0.175,1,-5995.24862465444
400,-178,0.85,0.15,1,-5997.32773263077
400,-178,0.875,0.125,1,-5999.39983826312
400,-178,0.9,0.1,1,-6001.46495832533
400,-178,0.925,0.075,1,-6003.52310971192
400,-178,0.95,0.05,1,-6005.57430943601
400,-178,0.975,0.025,1,-6007.61857462725
400,-178,1,0,1,-6009.65592252979
400,-177,0,1,0,-12342.8246966647
400,-177,0.025,0.975,0,-12303.8120960222
400,-177,0.05,0.95,0,-12264.9361192283
400,-177,0.075,0.925,0,-12226.1922915924
400,-177,0.1,0.9,0,-12187.5761506163
400,-177,0.125,0.875,0,-12149.0832415243
400,-177,0.15,0.85,0,-12110.7091126718
400,-177,0.175,0.825,0,-12072.4493108141
400,-177,0.2,0.8,0,-12034.2993762202
400,-177,0.225,0.775,0,-11996.2548376126
400,-177,0.25,0.75,0,-11958.3112069093
400,-177,0.275,0.725,0,-11920.4639737494
400,-177,0.3,0.7,0,-11882.7085997752
400,-177,0.325,0.675,0,-11845.0405126453
400,-177,0.35,0.65,0,-11807.4550997486
400,-177,0.375,0.625,0,-11769.9477015868
400,-177,0.4,0.6,0,-11732.5136047915
400,-177,0.425,0.575,0,-11695.1480347327
400,-177,0.45,0.55,0,-11657.8461476801
400,-177,0.475,0.525,0,-11620.6030224652
400,-177,0.5,0.5,0,-11583.413651592
400,-177,0.525,0.475,0.0298326229567819,-11389.5225687456
400,-177,0.55,0.45,0.137590172293029,-10786.2049399713
400,-177,0.575,0.425,0.245347722146835,-10182.8873085391
400,-177,0.6,0.4,0.353105272000465,-9579.56967710799
400,-177,0.625,0.375,0.460862821853976,-8976.2520456775
400,-177,0.65,0.35,0.56862037170739,-8372.93441424752
400,-177,0.675,0.325,0.676377921560739,-7769.61678281787
400,-177,0.7,0.3,0.784135471414103,-7166.2991513882
400,-177,0.725,0.275,0.891893021267506,-6562.98151995831
400,-177,0.75,0.25,0.999650571121061,-5959.6638885276
400,-177,0.775,0.225,1,-5959.78075935207
400,-177,0.8,0.2,1,-5961.85386474122
400,-177,0.825,0.175,1,-5963.92006663367
400,-177,0.85,0.15,1,-5965.97938077316
400,-177,0.875,0.125,1,-5968.03182302254
400,-177,0.9,0.1,1,-5970.07740936196
400,-177,0.925,0.075,1,-5972.11615588685
400,-177,0.95,0.05,1,-5974.14807880612
400,-177,0.975,0.025,1,-5976.17319444015
400,-177,1,0,1,-5978.19151921895
400,-176,0,1,0,-12291.5252280181
400,-176,0.025,0.975,0,-12252.3108075071
400,-176,0.05,0.95,0,-12213.2300329003
400,-176,0.075,0.925,0,-12174.2783001578
400,-176,0.1,0.9,0,-12135.4510114293
400,-176,0.125,0.875,0,-12096.7435701808
400,-176,0.15,0.85,0,-12058.1513761733
400,-176,0.175,0.825,0,-12019.6698202624
400,-176,0.2,0.8,0,-11981.294279008
400,-176,0.225,0.775,0,-11943.0201090654
400,-176,0.25,0.75,0,-11904.842641335
400,-176,0.275,0.725,0,-11866.7571748409
400,-176,0.3,0.7,0,-11828.7589703147
400,-176,0.325,0.675,0,-11790.843243444
400,-176,0.35,0.65,0,-11753.005157754
400,-176,0.375,0.625,0,-11715.2398170831
400,-176,0.4,0.6,0,-11677.5422576048
400,-176,0.425,0.575,0,-11639.9074393498
400,-176,0.45,0.55,0.0372772428190122,-11403.9637477235
400,-176,0.475,0.525,0.137875888589331,-10831.0798596325
400,-176,0.5,0.5,0.238474534759988,-10258.1959695301
400,-176,0.525,0.475,0.339073180930439,-9685.31207942864
400,-176,0.55,0.45,0.439671827100653,-9112.42818932845
400,-176,0.575,0.425,0.54027047327075,-8539.544299229
400,-176,0.6,0.4,0.640869119440725,-7966.66040913019
400,-176,0.625,0.375,0.741467765610636,-7393.77651903176
400,-176,0.65,0.35,0.842066411780529,-6820.89262893344
400,-176,0.675,0.325,0.942665057950465,-6248.00873883489
400,-176,0.7,0.3,1,-5922.39448468264
400,-176,0.725,0.275,1,-5924.46781922339
400,-176,0.75,0.25,1,-5926.53433293804
400,-176,0.775,0.225,1,-5928.59404049124
400,-176,0.8,0.2,1,-5930.6469566667
400,-176,0.825,0.175,1,-5932.69309636545
400,-176,0.85,0.15,1,-5934.7324746041
400,-176,0.875,0.125,1,-5936.765106513
400,-176,0.9,0.1,1,-5938.79100733457
400,-176,0.925,0.075,1,-5940.81019242149
400,-176,0.95,0.05,1,-5942.82267723493
400,-176,0.975,0.025,1,-5944.82847734282
400,-176,1,0,1,-5946.82760841807
400,-175,0,1,0,-12239.9509881561
400,-175,0.025,0.975,0,-12200.5272808112
400,-175,0.05,0.95,0,-12161.2339790643
400,-175,0.075,0.925,0,-12122.0663365752
400,-175,0.1,0.9,0,-12083.0196063428
400,-175,0.125,0.875,0,-12044.0890353659
400,-175,0.15,0.85,0,-12005.2698591119
400,-175,0.175,0.825,0,-11966.5572957685
400,-175,0.2,0.8,0,-11927.9465402582
400,-175,0.225,0.775,0,-11889.4327579814
400,-175,0.25,0.75,0,-11851.0110782628
400,-175,0.275,0.725,0,-11812.6765874664
400,-175,0.3,0.7,0,-11774.4243217421
400,-175,0.325,0.675,0,-11736.2492593634
400,-175,0.35,0.65,0,-11698.1463126138
400,-175,0.375,0.625,0.0196604469330872,-11554.0323818739
400,-175,0.4,0.6,0.11785646110289,-10986.205335987
400,-175,0.425,0.575,0.216052475807475,-10418.3782873064
400,-175,0.45,0.55,0.314248490511816,-9850.55123862708
400,-175,0.475,0.525,0.412444505215915,-9282.72418994909
400,-175,0.5,0.5,0.510640519919843,-8714.89714127198
400,-175,0.525,0.475,0.608836534623614,-8147.07009259576
400,-175,0.55,0.45,0.707032549327307,-7579.24304391998
400,-175,0.575,0.425,0.805228564030928,-7011.4159952446
400,-175,0.6,0.4,0.903424578734527,-6443.58894656935
400,-175,0.625,0.375,1,-5885.16738723011
400,-175,0.65,0.35,1,-5887.24022223626
400,-175,0.675,0.325,1,-5889.30631942012
400,-175,0.7,0.3,1,-5891.36569243488
400,-175,0.725,0.275,1,-5893.41835505218
400,-175,0.75,0.25,1,-5895.46432116048
400,-175,0.775,0.225,1,-5897.50360476346
400,-175,0.8,0.2,1,-5899.53621997842
400,-175,0.825,0.175,1,-5901.56218103459
400,-175,0.85,0.15,1,-5903.58150227159
400,-175,0.875,0.125,1,-5905.59419813771
400,-175,0.9,0.1,1,-5907.60028318839
400,-175,0.925,0.075,1,-5909.59977208447
400,-175,0.95,0.05,1,-5911.59267959068
400,-175,0.975,0.025,1,-5913.57902057392
400,-175,1,0,1,-5915.55881000168
400,-174,0,1,0,-12188.0896973329
400,-174,0.025,0.975,0,-12148.4487551103
400,-174,0.05,0.95,0,-12108.9346906542
400,-174,0.075,0.925,0,-12069.5426006911
400,-174,0.1,0.9,0,-12030.267573454
400,-174,0.125,0.875,0,-11991.1046827931
400,-174,0.15,0.85,0,-11952.0489820466
400,-174,0.175,0.825,0,-11913.0954976462
400,-174,0.2,0.8,0,-11874.2392224241
400,-174,0.225,0.775,0,-11835.4751085908
400,-174,0.25,0.75,0,-11796.7980603448
400,-174,0.275,0.725,0,-11758.2029260738
400,-174,0.3,0.7,0,-11719.684490103
400,-174,0.325,0.675,0.0784697596827781,-11251.4035051384
400,-174,0.35,0.65,0.178267102593205,-10666.3037749345
400,-174,0.375,0.625,0.278064445469387,-10081.2040449598
400,-174,0.4,0.6,0.377861788345341,-9496.10431498638
400,-174,0.425,0.575,0.477659131221126,-8911.00458501375
400,-174,0.45,0.55,0.577456474096776,-8325.90485504198
400,-174,0.475,0.525,0.677253816972336,-7740.80512507069
400,-174,0.5,0.5,0.77705115984783,-7155.70539509971
400,-174,0.525,0.475,0.876848502723283,-6570.60566512898
400,-174,0.55,0.45,0.976645845598709,-5985.50593515843
400,-174,0.575,0.425,1,-5850.16960860424
400,-174,0.6,0.4,1,-5852.23460005888
400,-174,0.625,0.375,1,-5854.29294950484
400,-174,0.65,0.35,1,-5856.34466976485
400,-174,0.675,0.325,1,-5858.38977377753
400,-174,0.7,0.3,1,-5860.42827459593
400,-174,0.725,0.275,1,-5862.46018538603
400,-174,0.75,0.25,1,-5864.48551942523
400,-174,0.775,0.225,1,-5866.50429010085
400,-174,0.8,0.2,1,-5868.51651090866
400,-174,0.825,0.175,1,-5870.52219545135
400,-174,0.85,0.15,1,-5872.52135743705
400,-174,0.875,0.125,1,-5874.51401067779
400,-174,0.9,0.1,1,-5876.50016908803
400,-174,0.925,0.075,1,-5878.47984668314
400,-174,0.95,0.05,1,-5880.45305757789
400,-174,0.975,0.025,1,-5882.41981598492
400,-174,1,0,1,-5884.3801362133
400,-173,0,1,0,-12135.9283910397
400,-173,0.025,0.975,0,-12096.0617419964
400,-173,0.05,0.95,0,-12056.3181271324
400,-173,0.075,0.925,0,-12016.6924696643
400,-173,0.1,0.9,0,-11977.1796753369
400,-173,0.125,0.875,0,-11937.7746258818
400,-173,0.15,0.85,0,-11898.4721721843
400,-173,0.175,0.825,0,-11859.2671271203
400,-173,0.2,0.8,0,-11820.1542580272
400,-173,0.225,0.775,0,-11781.1282787667
400,-173,0.25,0.75,0.0158985219099008,-11653.6604796527
400,-173,0.275,0.725,0.121583184060643,-11026.2944635516
400,-173,0.3,0.7,0.227267846365366,-10398.9284466328
400,-173,0.325,0.675,0.332952508669926,-9771.56242971484
400,-173,0.35,0.65,0.438637170974299,-9144.19641279802
400,-173,0.375,0.625,0.544321833278618,-8516.83039588145
400,-173,0.4,0.6,0.650006495582836,-7889.46437896535
400,-173,0.425,0.575,0.755691157887002,-7262.09836204965
400,-173,0.45,0.55,0.861375820191115,-6634.73234513423
400,-173,0.475,0.525,0.967060482495211,-6007.36632821892
400,-173,0.5,0.5,1,-5813.2545266122
400,-173,0.525,0.475,1,-5815.31775997642
400,-173,0.55,0.45,1,-5817.37443345859
400,-173,0.575,0.425,1,-5819.42455899199
400,-173,0.6,0.4,1,-5821.46814862447
400,-173,0.625,0.375,1,-5823.50521451713
400,-173,0.65,0.35,1,-5825.53576894291
400,-173,0.675,0.325,1,-5827.55982428524
400,-173,0.7,0.3,1,-5829.57739303663
400,-173,0.725,0.275,1,-5831.58848779735
400,-173,0.75,0.25,1,-5833.59312127399
400,-173,0.775,0.225,1,-5835.59130627807
400,-173,0.8,0.2,1,-5837.58305572472
400,-173,0.825,0.175,1,-5839.56838263119
400,-173,0.85,0.15,1,-5841.54730011555
400,-173,0.875,0.125,1,-5843.51982139522
400,-173,0.9,0.1,1,-5845.48595978564
400,-173,0.925,0.075,1,-5847.4457286988
400,-173,0.95,0.05,1,-5849.39914164192
400,-173,0.975,0.025,1,-5851.34621221599
400,-173,1,0,1,-5853.2869541144
400,-172,0,1,0,-12083.4533568396
400,-172,0.025,0.975,0,-12043.3519573012
400,-172,0.05,0.95,0,-12003.3694008399
400,-172,0.075,0.925,0,-11963.5004183354
400,-172,0.1,0.9,0,-11923.7397128686
400,-172,0.125,0.875,0,-11884.0819524153
400,-172,0.15,0.85,0,-11844.521762175
400,-172,0.175,0.825,0,-11805.0537164939
400,-172,0.2,0.8,0.0368862924735438,-11556.6060094356
400,-172,0.225,0.775,0.154242358090466,-10852.0955846666
400,-172,0.25,0.75,0.271598423692914,-10147.5851600145
400,-172,0.275,0.725,0.388954489295256,-9443.07473536292
400,-172,0.3,0.7,0.50631055489753,-8738.56431071177
400,-172,0.325,0.675,0.623666620499744,-8034.05388606101
400,-172,0.35,0.65,0.741022686101917,-7329.54346141045
400,-172,0.375,0.625,0.858378751704066,-6625.03303676002
400,-172,0.4,0.6,0.97573481730619,-5920.52261210973
400,-172,0.425,0.575,1,-5776.49353722666
400,-172,0.45,0.55,1,-5778.55439482667
400,-172,0.475,0.525,1,-5780.60877446279
400,-172,0.5,0.5,1,-5782.6566872347
400,-172,0.525,0.475,1,-5784.69814435507
400,-172,0.55,0.45,1,-5786.73315714828
400,-172,0.575,0.425,1,-5788.76173704916
400,-172,0.6,0.4,1,-5790.78389560174
400,-172,0.625,0.375,1,-5792.79964445797
400,-172,0.65,0.35,1,-5794.80899537646
400,-172,0.675,0.325,1,-5796.81196022122
400,-172,0.7,0.3,1,-5798.80855096035
400,-172,0.725,0.275,1,-5800.79877966478
400,-172,0.75,0.25,1,-5802.78265850697
400,-172,0.775,0.225,1,-5804.76019975966
400,-172,0.8,0.2,1,-5806.73141579453
400,-172,0.825,0.175,1,-5808.69631908096
400,-172,0.85,0.15,1,-5810.6549221847
400,-172,0.875,0.125,1,-5812.60723776657
400,-172,0.9,0.1,1,-5814.55327858122
400,-172,0.925,0.075,1,-5816.49305747577
400,-172,0.95,0.05,1,-5818.42658738852
400,-172,0.975,0.025,1,-5820.35388134771
400,-172,1,0,1,-5822.27495247014
400,-171,0,1,0,-12030.6500639409
400,-171,0.025,0.975,0,-11990.3042449182
400,-171,0.05,0.95,0,-11950.07269453
400,-171,0.075,0.925,0,-11909.9499298657
400,-171,0.1,0.9,0,-11869.9304283081
400,-171,0.125,0.875,0,-11830.008619317
400,-171,0.15,0.85,0.0414463682575047,-11550.7204288013
400,-171,0.175,0.825,0.180172741131007,-10709.4233422419
400,-171,0.2,0.8,0.318899113993221,-9868.12625575714
400,-171,0.225,0.775,0.457625486855377,-9026.8291692727
400,-171,0.25,0.75,0.596351859717517,-8185.53208278836
400,-171,0.275,0.725,0.735078232579644,-7344.23499630415
400,-171,0.3,0.7,0.873804605441742,-6502.93790982006
400,-171,0.325,0.675,1,-5737.8209099069
400,-171,0.35,0.65,1,-5739.88521337123
400,-171,0.375,0.625,1,-5741.94311022408
400,-171,0.4,0.6,1,-5743.99461067184
400,-171,0.425,0.575,1,-5746.03972503311
400,-171,0.45,0.55,1,-5748.07846373758
400,-171,0.475,0.525,1,-5750.11083732488
400,-171,0.5,0.5,1,-5752.13685644342
400,-171,0.525,0.475,1,-5754.15653184925
400,-171,0.55,0.45,1,-5756.16987440488
400,-171,0.575,0.425,1,-5758.17689507811
400,-171,0.6,0.4,1,-5760.17760494088
400,-171,0.625,0.375,1,-5762.17201516806
400,-171,0.65,0.35,1,-5764.16013703631
400,-171,0.675,0.325,1,-5766.14198192287
400,-171,0.7,0.3,1,-5768.11756130438
400,-171,0.725,0.275,1,-5770.0868867557
400,-171,0.75,0.25,1,-5772.04996994869
400,-171,0.775,0.225,1,-5774.00682265104
400,-171,0.8,0.2,1,-5775.95745672508
400,-171,0.825,0.175,1,-5777.90188412657
400,-171,0.85,0.15,1,-5779.84011690345
400,-171,0.875,0.125,1,-5781.77216719473
400,-171,0.9,0.1,1,-5783.69804722923
400,-171,0.925,0.075,1,-5785.61776932434
400,-171,0.95,0.05,1,-5787.53134588491
400,-171,0.975,0.025,1,-5789.43878940193
400,-171,1,0,1,-5791.34011245143
400,-170,0,1,0,-11977.5030844322
400,-170,0.025,0.975,0,-11936.902491427
400,-170,0.05,0.95,0,-11896.4111687337
400,-170,0.075,0.925,0,-11856.0233951324
400,-170,0.1,0.9,0.0222755989526853,-11684.3563325339
400,-170,0.125,0.875,0.202971450395985,-10578.3993146765
400,-170,0.15,0.85,0.383667248632404,-9472.44261061084
400,-170,0.175,0.825,0.564363046868867,-8366.48590654483
400,-170,0.2,0.8,0.745058845105294,-7260.52920247912
400,-170,0.225,0.775,0.925754643341714,-6154.57249841344
400,-170,0.25,0.75,1,-5701.36743248204
400,-170,0.275,0.725,1,-5703.42813925171
400,-170,0.3,0.7,1,-5705.48252120912
400,-170,0.325,0.675,1,-5707.53058783098
400,-170,0.35,0.65,1,-5709.57234870408
400,-170,0.375,0.625,1,-5711.60781352419
400,-170,0.4,0.6,1,-5713.63699209502
400,-170,0.425,0.575,1,-5715.6598943272
400,-170,0.45,0.55,1,-5717.67653023718
400,-170,0.475,0.525,1,-5719.68690994617
400,-170,0.5,0.5,1,-5721.69104367907
400,-170,0.525,0.475,1,-5723.68894176342
400,-170,0.55,0.45,1,-5725.68061462827
400,-170,0.575,0.425,1,-5727.66607280314
400,-170,0.6,0.4,1,-5729.64532691688
400,-170,0.625,0.375,1,-5731.61838769666
400,-170,0.65,0.35,1,-5733.58526596677
400,-170,0.675,0.325,1,-5735.54597264759
400,-170,0.7,0.3,1,-5737.50051875447
400,-170,0.725,0.275,1,-5739.44891539663
400,-170,0.75,0.25,1,-5741.391173776
400,-170,0.775,0.225,1,-5743.32730518621
400,-170,0.8,0.2,1,-5745.25732101135
400,-170,0.825,0.175,1,-5747.18123272497
400,-170,0.85,0.15,1,-5749.09905188889
400,-170,0.875,0.125,1,-5751.01079015208
400,-170,0.9,0.1,1,-5752.9164592496
400,-170,0.925,0.075,1,-5754.8160710014
400,-170,0.95,0.05,1,-5756.70963731125
400,-170,0.975,0.025,1,-5758.59717016559
400,-170,1,0,1,-5760.47868163241
400,-169,0,1,0,-11923.9960049228
400,-169,0.025,0.975,0,-11883.1295300938
400,-169,0.05,0.95,0,-11842.3668573574
400,-169,0.075,0.925,0.229761561825203,-10416.3527444764
400,-169,0.1,0.9,0.514930857848317,-8656.26650541552
400,-169,0.125,0.875,0.800100153871241,-6896.18026635574
400,-169,0.15,0.85,1,-5663.00148601991
400,-169,0.175,0.825,1,-5665.06432404601
400,-169,0.2,0.8,1,-5667.12090972716
400,-169,0.225,0.775,1,-5669.17125174815
400,-169,0.25,0.75,1,-5671.21535890242
400,-169,0.275,0.725,1,-5673.25324009113
400,-169,0.3,0.7,1,-5675.28490432217
400,-169,0.325,0.675,1,-5677.31036070924
400,-169,0.35,0.65,1,-5679.32961847085
400,-169,0.375,0.625,1,-5681.34268692938
400,-169,0.4,0.6,1,-5683.34957551007
400,-169,0.425,0.575,1,-5685.35029374004
400,-169,0.45,0.55,1,-5687.34485124733
400,-169,0.475,0.525,1,-5689.33325775988
400,-169,0.5,0.5,1,-5691.31552310455
400,-169,0.525,0.475,1,-5693.29165720609
400,-169,0.55,0.45,1,-5695.26167008616
400,-169,0.575,0.425,1,-5697.22557186232
400,-169,0.6,0.4,1,-5699.18337274699
400,-169,0.625,0.375,1,-5701.13508304648
400,-169,0.65,0.35,1,-5703.08071315991
400,-169,0.675,0.325,1,-5705.0202735782
400,-169,0.7,0.3,1,-5706.9537748831
400,-169,0.725,0.275,1,-5708.88122774608
400,-169,0.75,0.25,1,-5710.80264292733
400,-169,0.775,0.225,1,-5712.71803127475
400,-169,0.8,0.2,1,-5714.62740372286
400,-169,0.825,0.175,1,-5716.5307712918
400,-169,0.85,0.15,1,-5718.42814508628
400,-169,0.875,0.125,1,-5720.31953629451
400,-169,0.9,0.1,1,-5722.20495618719
400,-169,0.925,0.075,1,-5724.08441611647
400,-169,0.95,0.05,1,-5725.95792751483
400,-169,0.975,0.025,1,-5727.82550189412
400,-169,1,0,1,-5729.68715084447
400,-168,0,1,0,-11870.1113270898
400,-168,0.025,0.975,0.319704821910303,-9855.43813796901
400,-168,0.05,0.95,1,-5624.78770452959
400,-168,0.075,0.925,1,-5626.85202284954
400,-168,0.1,0.9,1,-5628.91016193394
400,-168,0.125,0.875,1,-5630.96212972333
400,-168,0.15,0.85,1,-5633.0079342652
400,-168,0.175,0.825,1,-5635.04758371316
400,-168,0.2,0.8,1,-5637.08108632606
400,-168,0.225,0.775,1,-5639.10845046715
400,-168,0.25,0.75,1,-5641.12968460315
400,-168,0.275,0.725,1,-5643.14479730342
400,-168,0.3,0.7,1,-5645.15379723901
400,-168,0.325,0.675,1,-5647.15669318183
400,-168,0.35,0.65,1,-5649.15349400369
400,-168,0.375,0.625,1,-5651.14420867544
400,-168,0.4,0.6,1,-5653.12884626603
400,-168,0.425,0.575,1,-5655.1074159416
400,-168,0.45,0.55,1,-5657.07992696457
400,-168,0.475,0.525,1,-5659.04638869267
400,-168,0.5,0.5,1,-5661.0068105781
400,-168,0.525,0.475,1,-5662.96120216649
400,-168,0.55,0.45,1,-5664.90957309604
400,-168,0.575,0.425,1,-5666.85193309654
400,-168,0.6,0.4,1,-5668.78829198843
400,-168,0.625,0.375,1,-5670.71865968187
400,-168,0.65,0.35,1,-5672.64304617575
400,-168,0.675,0.325,1,-5674.56146155676
400,-168,0.7,0.3,1,-5676.47391599846
400,-168,0.725,0.275,1,-5678.38041976024
400,-168,0.75,0.25,1,-5680.28098318643
400,-168,0.775,0.225,1,-5682.17561670531
400,-168,0.8,0.2,1,-5684.06433082811
400,-168,0.825,0.175,1,-5685.94713614811
400,-168,0.85,0.15,1,-5687.82404333959
400,-168,0.875,0.125,1,-5689.6950631569
400,-168,0.9,0.1,1,-5691.56020643349
400,-168,0.925,0.075,1,-5693.41948408091
400,-168,0.95,0.05,1,-5695.27290708783
400,-168,0.975,0.025,1,-5697.12048651909
400,-168,1,0,1,-5698.96223351469
400,-167,0,1,1,-5590.85056424033
400,-167,0.025,0.975,1,-5592.90353451458
400,-167,0.05,0.95,1,-5594.95041368523
400,-167,0.075,0.925,1,-5596.99120920325
400,-167,0.1,0.9,1,-5599.02592862313
400,-167,0.125,0.875,1,-5601.05457960203
400,-167,0.15,0.85,1,-5603.07716989906
400,-167,0.175,0.825,1,-5605.09370737439
400,-167,0.2,0.8,1,-5607.10419998851
400,-167,0.225,0.775,1,-5609.10865580138
400,-167,0.25,0.75,1,-5611.10708297163
400,-167,0.275,0.725,1,-5613.09948975571
400,-167,0.3,0.7,1,-5615.08588450711
400,-167,0.325,0.675,1,-5617.06627567544
400,-167,0.35,0.65,1,-5619.04067180566
400,-167,0.375,0.625,1,-5621.00908153724
400,-167,0.4,0.6,1,-5622.97151360323
400,-167,0.425,0.575,1,-5624.92797682949
400,-167,0.45,0.55,1,-5626.87848013378
400,-167,0.475,0.525,1,-5628.8230325249
400,-167,0.5,0.5,1,-5630.76164310187
400,-167,0.525,0.475,1,-5632.69432105299
400,-167,0.55,0.45,1,-5634.621075655
400,-167,0.575,0.425,1,-5636.54191627219
400,-167,0.6,0.4,1,-5638.45685235554
400,-167,0.625,0.375,1,-5640.36589344181
400,-167,0.65,0.35,1,-5642.26904915264
400,-167,0.675,0.325,1,-5644.16632919369
400,-167,0.7,0.3,1,-5646.05774335373
400,-167,0.725,0.275,1,-5647.94330150374
400,-167,0.75,0.25,1,-5649.82301359601
400,-167,0.775,0.225,1,-5651.69688966324
400,-167,0.8,0.2,1,-5653.56493981764
400,-167,0.825,0.175,1,-5655.42717425001
400,-167,0.85,0.15,1,-5657.28360322885
400,-167,0.875,0.125,1,-5659.13423709942
400,-167,0.9,0.1,1,-5660.9790862829
400,-167,0.925,0.075,1,-5662.81816127535
400,-167,0.95,0.05,1,-5664.65147264695
400,-167,0.975,0.025,1,-5666.47903104095
400,-167,1,0,1,-5668.30084717284
400,-166,0,1,1,-5561.11972461313
400,-166,0.025,0.975,1,-5563.14906621248
400,-166,0.05,0.95,1,-5565.17241695747
400,-166,0.075,0.925,1,-5567.18978404103
400,-166,0.1,0.9,1,-5569.20117475471
400,-166,0.125,0.875,1,-5571.20659648797
400,-166,0.15,0.85,1,-5573.20605672742
400,-166,0.175,0.825,1,-5575.19956305608
400,-166,0.2,0.8,1,-5577.18712315259
400,-166,0.225,0.775,1,-5579.16874479052
400,-166,0.25,0.75,1,-5581.14443583752
400,-166,0.275,0.725,1,-5583.11420425461
400,-166,0.3,0.7,1,-5585.07805809539
400,-166,0.325,0.675,1,-5587.03600550522
400,-166,0.35,0.65,1,-5588.98805472049
400,-166,0.375,0.625,1,-5590.93421406781
400,-166,0.4,0.6,1,-5592.87449196318
400,-166,0.425,0.575,1,-5594.80889691123
400,-166,0.45,0.55,1,-5596.73743750443
400,-166,0.475,0.525,1,-5598.66012242222
400,-166,0.5,0.5,1,-5600.57696043028
400,-166,0.525,0.475,1,-5602.48796037961
400,-166,0.55,0.45,1,-5604.39313120584
400,-166,0.575,0.425,1,-5606.2924819283
400,-166,0.6,0.4,1,-5608.18602164925
400,-166,0.625,0.375,1,-5610.07375955303
400,-166,0.65,0.35,1,-5611.95570490523
400,-166,0.675,0.325,1,-5613.83186705189
400,-166,0.7,0.3,1,-5615.70225541861
400,-166,0.725,0.275,1,-5617.56687950974
400,-166,0.75,0.25,1,-5619.42574890754
400,-166,0.775,0.225,1,-5621.27887327134
400,-166,0.8,0.2,1,-5623.12626233666
400,-166,0.825,0.175,1,-5624.96792591442
400,-166,0.85,0.15,1,-5626.80387389003
400,-166,0.875,0.125,1,-5628.63411622258
400,-166,0.9,0.1,1,-5630.45866294398
400,-166,0.925,0.075,1,-5632.27752415809
400,-166,0.95,0.05,1,-5634.09071003989
400,-166,0.975,0.025,1,-5635.8982308346
400,-166,1,0,1,-5637.70009685682
400,-165,0,1,1,-5531.44501768155
400,-165,0.025,0.975,1,-5533.45083457835
400,-165,0.05,0.95,1,-5535.45075761487
400,-165,0.075,0.925,1,-5537.4447937398
400,-165,0.1,0.9,1,-5539.43294999591
400,-165,0.125,0.875,1,-5541.41523351937
400,-165,0.15,0.85,1,-5543.39165153902
400,-165,0.175,0.825,1,-5545.3622113757
400,-165,0.2,0.8,1,-5547.32692044155
400,-165,0.225,0.775,1,-5549.28578623924
400,-165,0.25,0.75,1,-5551.23881636133
400,-165,0.275,0.725,1,-5553.18601848949
400,-165,0.3,0.7,1,-5555.12740039379
400,-165,0.325,0.675,1,-5557.06296993199
400,-165,0.35,0.65,1,-5558.99273504878
400,-165,0.375,0.625,1,-5560.91670377503
400,-165,0.4,0.6,1,-5562.8348842271
400,-165,0.425,0.575,1,-5564.747284606
400,-165,0.45,0.55,1,-5566.65391319676
400,-165,0.475,0.525,1,-5568.55477836755
400,-165,0.5,0.5,1,-5570.449888569
400,-165,0.525,0.475,1,-5572.33925233344
400,-165,0.55,0.45,1,-5574.22287827406
400,-165,0.575,0.425,1,-5576.10077508422
400,-165,0.6,0.4,1,-5577.97295153666
400,-165,0.625,0.375,1,-5579.83941648269
400,-165,0.65,0.35,1,-5581.70017885145
400,-165,0.675,0.325,1,-5583.55524764909
400,-165,0.7,0.3,1,-5585.40463195805
400,-165,0.725,0.275,1,-5587.2483409362
400,-165,0.75,0.25,1,-5589.08638381612
400,-165,0.775,0.225,1,-5590.91876990426
400,-165,0.8,0.2,1,-5592.74550858016
400,-165,0.825,0.175,1,-5594.5666092957
400,-165,0.85,0.15,1,-5596.38208157422
400,-165,0.875,0.125,1,-5598.19193500981
400,-165,0.9,0.1,1,-5599.99617926646
400,-165,0.925,0.075,1,-5601.79482407727
400,-165,0.95,0.05,1,-5603.58787924365
400,-165,0.975,0.025,1,-5605.37535463454
400,-165,1,0,1,-5607.15726018556
400,-164,0,1,1,-5501.82366029371
400,-164,0.025,0.975,1,-5503.80605893249
400,-164,0.05,0.95,1,-5505.78265762044
400,-164,0.075,0.925,1,-5507.75346307483
400,-164,0.1,0.9,1,-5509.71848210272
400,-164,0.125,0.875,1,-5511.67772160033
400,-164,0.15,0.85,1,-5513.63118855238
400,-164,0.175,0.825,1,-5515.57889003141
400,-164,0.2,0.8,1,-5517.52083319714
400,-164,0.225,0.775,1,-5519.45702529582
400,-164,0.25,0.75,1,-5521.38747365952
400,-164,0.275,0.725,1,-5523.31218570546
