-5933.481430878808,-5933.4893946241555
-5871.636365634517,-5871.649653285022
-5779.48737707203,-5779.491464265966
-5718.489778567925,-5718.392691737014
-5657.582938241352,-5657.5171925209215
-5596.787031915809,-5596.823187068424
-5536.191897096376,-5536.268895830257
-5445.63929351866,-5445.608030360861
-6104.7127152463,-6104.701833538229
-6041.238417400105,-6041.222172411734
-5978.232537566501,-5978.230450007964
-5915.674795875071,-5915.679936030393
-5853.490390614323,-5853.5239001824975
-5791.705199941697,-5791.7156121677535
-5730.254268150806,-5730.208341689637
-5669.067081458394,-5668.955358451622
-5607.899653314529,-5607.909932157186
-5546.955191838325,-5547.025332509803
-5455.9156957099,-5455.897760478307
-6087.715628146754,-6087.710877755408
-6023.856639391554,-6023.840739067578
-5960.493555898296,-5960.492049734589
-5897.589173672261,-5897.61299497736
-5835.113308832528,-5835.15176001681
-5742.126536539425,-5742.129974865519
-5680.570442657151,-5680.48659973819
-5619.103008293011,-5619.079692680759
-5557.800047362339,-5557.857438914145
-5466.261902502171,-5466.256938355267
-6070.417780716299,-6070.420491180094
-6006.182756301615,-6006.1756031263085
-5942.483052137702,-5942.484177089228
-5879.259516684064,-5879.289208960728
-5816.487820957675,-5816.533694632679
-5754.1117166978665,-5754.160629996955
-5692.131770750702,-5692.113010945428
-5630.399427795059,-5630.333833369972
-5568.728404739185,-5568.766093162458
-5476.679398445146,-5476.68623142955
-6085.3477996719885,-6085.371442960983
-6020.455925665457,-6020.452285381934
-5956.146026237398,-5956.148166272795
-5892.3699180111535,-5892.3968162387055
-5829.089912264997,-5829.135965884806
-5766.2459868951855,-5766.303345816237
-5703.83392520205,-5703.836686638138
-5641.791341679455,-5641.673718955652
-5579.742281087155,-5579.752173373916
-5487.169719773318,-5487.186307138964
-6067.641505961843,-6067.6672769933075
-6002.393537681805,-6002.388567077513
-5937.753439496499,-5937.75640750088
-5873.671855674681,-5873.703216512938
-5778.5011312528895,-5778.561161055659
-5715.60323716713,-5715.659721381124
-5653.139898268591,-5653.100714168626
-5590.8437736562155,-5590.816557667691
-5497.734456855391,-5497.757832921314
-6049.6321402455005,-6049.655766092646
-5984.037358092908,-5984.034223687269
-5919.089887320419,-5919.089209135394
-5854.7156104626865,-5854.747810150862
-5790.881912204396,-5790.9371144475135
-5727.520521772759,-5727.584209739186
-5664.629416926924,-5664.616183739722
-5602.035064181662,-5601.96012416296
-5508.375256784531,-5508.401476214409
-6064.560270774829,-6064.599326470352
-5998.279418947559,-5998.270028613793
-5932.696977196042,-5932.684903779309
-5867.751013281903,-5867.765719853782
-5803.393334991461,-5803.434244724094
-5739.551513158597,-5739.612246277129
-5676.217744280701,-5676.221492399768
-5613.318423526901,-5613.183750978895
-5519.0938261182555,-5519.117904456054
-6046.125087465776,-6046.138864740912
-5979.521768792977,-5979.4854346632455
-5913.640200282071,-5913.606042162247
-5848.4176608082935,-5848.417174895375
-5751.700580415822,-5751.745925559753
-5687.865269020463,-5687.9180048795915
-5624.5355764943615,-5624.48831623467
-5529.891933776947,-5529.907785084057
-6061.15630310239,-6061.169781004213
-5993.836977184227,-5993.77615648705
-5927.311060231717,-5927.22965873646
-5861.504093879908,-5861.441563666824
-5763.972303855589,-5763.987342151861
-5699.663315319338,-5699.7070859100195
-5635.897380021012,-5635.874698049459
-5540.771414110455,-5540.771785536225
